,id,response
736,257453,1
737,261104,1
738,180480,0
739,149057,1
740,229446,1
741,275765,1
742,137075,0
743,253837,1
744,263483,1
745,198141,0
746,375518,1
747,586761,0
748,263755,1
749,334205,0
750,128214,0
751,167981,0
752,501536,1
753,350361,1
754,15882,1
755,215305,1
756,227899,1
757,212373,0
758,222657,1
759,30526,1
760,216253,1
761,270718,1
762,263304,1
763,336099,0
764,575245,0
765,208039,1
766,211416,1
767,316664,1
768,175140,1
769,454007,1
770,570040,0
771,36550,1
772,225937,1
773,260489,1
774,253819,1
775,255082,1
776,493993,1
777,17754,1
778,265631,1
779,372049,1
780,218222,1
781,296297,0
782,213994,1
783,257034,1
784,260743,1
785,122557,0
786,277398,1
787,14698,1
788,329880,1
789,405363,0
790,277715,1
791,257934,1
792,271036,1
793,160980,0
794,221941,1
795,229671,1
796,233685,1
797,508997,0
798,62950,1
799,266119,1
800,470,1
801,492403,1
802,76260,1
803,264311,1
804,263244,1
805,534820,0
806,260029,1
807,244876,0
808,94486,1
809,167851,1
810,460839,0
811,218020,1
812,476632,0
813,487469,0
814,71210,0
815,486089,0
816,19848,1
817,610010,1
818,482385,1
819,269327,1
820,308285,1
821,271058,1
822,321150,0
823,487156,1
824,47377,1
825,248451,1
826,258043,1
827,265020,1
828,487725,0
829,586847,0
830,8147,0
831,391626,1
832,56263,0
833,20367,1
834,227555,1
835,470254,0
836,174931,1
837,603060,0
838,272078,1
839,218960,1
840,201564,0
841,210473,0
842,16084,1
843,247661,0
844,218353,1
845,317109,0
846,264701,1
847,315780,0
848,364002,1
849,382403,0
850,251437,1
851,273027,1
852,350778,1
853,75364,0
854,511208,0
855,580329,0
856,267945,1
857,226228,1
858,23278,1
859,460702,1
860,265878,1
861,101802,1
862,303537,0
863,214705,1
864,484181,1
865,230277,1
866,496860,1
867,277273,1
868,40090,0
869,388108,0
870,257223,1
871,552640,0
872,278220,1
873,166623,1
874,277280,1
875,24016,1
876,168952,0
877,381909,0
878,236086,1
879,276272,1
880,226116,1
881,422467,0
882,256704,1
883,213733,1
884,253138,1
885,162151,0
886,212912,1
887,273706,1
888,468536,0
889,28919,1
890,17731,1
891,21127,1
892,227013,1
893,563276,1
894,184482,0
895,275884,1
896,518982,1
897,467559,0
898,278002,1
899,252567,1
900,155672,0
901,275757,1
902,375562,1
903,345155,1
904,124464,0
905,498101,1
906,258311,1
907,412013,1
908,255083,1
909,542169,0
910,218221,1
911,488734,1
912,611562,0
913,257937,1
914,267179,1
915,265238,1
916,214979,1
917,61495,0
918,256662,1
919,465935,1
920,255144,1
921,225765,1
922,271581,1
923,215044,1
924,266401,1
925,277849,0
926,305560,0
927,284692,0
928,499099,1
929,454313,1
930,31810,1
931,68258,0
932,224227,1
933,297638,1
934,250614,1
935,257582,1
936,35701,1
937,23997,1
938,102519,0
939,465612,0
940,24007,1
941,306892,1
942,247407,1
943,356745,1
944,197645,1
945,2677,1
946,170167,0
947,23743,1
948,605470,0
949,214569,1
950,247606,1
951,511607,0
952,263382,1
953,167810,0
954,2115,1
955,261567,0
956,304116,0
957,216655,1
958,21854,1
959,222937,1
960,580875,0
961,219072,1
962,218067,1
963,277675,1
964,190906,1
965,544037,0
966,492274,1
967,258267,1
968,503067,0
969,22828,1
970,260620,1
971,513148,0
972,264773,1
973,213975,1
974,257109,1
975,276261,1
976,47054,1
977,21259,1
978,271837,1
979,433013,1
980,619052,0
981,355507,1
982,264635,1
983,493967,1
984,40384,1
985,127562,0
986,16295,1
987,219178,0
988,494238,1
989,252101,1
990,270329,1
991,513428,0
992,512197,1
993,504303,1
994,220478,0
995,389785,1
996,270387,1
997,496009,1
998,213635,1
999,70377,1
1000,533051,0
1001,509288,0
1002,277275,1
1003,253633,1
1004,213029,1
1005,244248,0
1006,265447,1
1007,74145,1
1008,223325,1
1009,374472,0
1010,495623,1
1011,611298,0
1012,19057,1
1013,20875,1
1014,575814,0
1015,179850,0
1016,276696,1
1017,19303,1
1018,222455,1
1019,271189,1
1020,268556,1
1021,536120,0
1022,327982,0
1023,491777,1
1024,243189,0
1025,262971,1
1026,210894,0
1027,267165,1
1028,375927,1
1029,18239,1
1030,254594,1
1031,486348,0
1032,492376,1
1033,41640,1
1034,225409,1
1035,270293,1
1036,534660,0
1037,263025,1
1038,392544,1
1039,548884,0
1040,129667,1
1041,23086,1
1042,600059,0
1043,478603,0
1044,11041,0
1045,64554,0
1046,254160,1
1047,58266,1
1048,268939,1
1049,3855,0
1050,559313,0
1051,363164,0
1052,495490,1
1053,254323,1
1054,575153,1
1055,579586,0
1056,275814,1
1057,14980,1
1058,487738,1
1059,195644,0
1060,264846,1
1061,335305,1
1062,218488,1
1063,275785,1
1064,259239,1
1065,277418,1
1066,430631,0
1067,232833,1
1068,20507,1
1069,259754,1
1070,466157,0
1071,225364,1
1072,262879,1
1073,225796,1
1074,248865,1
1075,503073,1
1076,214209,1
1077,363760,0
1078,250709,1
1079,543418,0
1080,378351,0
1081,271927,1
1082,409160,0
1083,225107,1
1084,46927,1
1085,333,1
1086,218911,0
1087,249436,1
1088,576059,0
1089,4794,1
1090,466111,0
1091,265211,1
1092,219647,0
1093,216607,1
1094,278006,1
1095,487713,0
1096,205949,1
1097,49234,1
1098,547440,0
1099,274554,0
1100,63936,0
1101,541310,0
1102,215120,1
1103,217315,1
1104,268422,1
1105,488548,0
1106,29075,1
1107,22532,1
1108,214500,1
1109,265643,1
1110,325848,0
1111,21505,1
1112,461323,0
1113,499594,0
1114,397042,0
1115,16319,1
1116,212740,1
1117,101392,1
1118,139783,0
1119,543998,0
1120,275623,1
1121,271089,1
1122,23468,1
1123,217178,1
1124,258013,1
1125,271758,1
1126,371895,0
1127,248647,1
1128,248401,1
1129,49815,1
1130,346581,0
1131,18362,1
1132,422831,0
1133,257862,1
1134,40808,1
1135,476528,1
1136,476586,0
1137,214483,1
1138,274396,1
1139,130,0
1140,536330,0
1141,214174,1
1142,20950,1
1143,468008,0
1144,260275,1
1145,249829,1
1146,381164,0
1147,586751,0
1148,268740,1
1149,467620,0
1150,214095,1
1151,491327,0
1152,23188,1
1153,278322,1
1154,607046,0
1155,187994,1
1156,572634,1
1157,217624,1
1158,256937,1
1159,254949,1
1160,71552,1
1161,266152,1
1162,335824,1
1163,271618,1
1164,23311,1
1165,554888,0
1166,405035,0
1167,506934,0
1168,20993,1
1169,275888,1
1170,259283,1
1171,277297,1
1172,257872,1
1173,361779,0
1174,510802,1
1175,475417,1
1176,316331,0
1177,281034,0
1178,439969,0
1179,324357,1
1180,486412,1
1181,257201,1
1182,214305,1
1183,257644,1
1184,482410,1
1185,363584,1
1186,223106,1
1187,295872,0
1188,487254,1
1189,266225,1
1190,225654,1
1191,570814,0
1192,217908,1
1193,222912,1
1194,12917,1
1195,264021,1
1196,277449,1
1197,555250,0
1198,222385,1
1199,226135,1
1200,508857,1
1201,255041,1
1202,215814,1
1203,72360,0
1204,229360,1
1205,253707,1
1206,217031,1
1207,369,0
1208,272090,1
1209,271759,1
1210,149544,0
1211,69092,0
1212,267437,1
1213,366315,0
1214,217683,1
1215,558244,0
1216,183222,1
1217,31973,1
1218,258207,1
1219,270259,1
1220,91628,1
1221,264329,1
1222,245953,0
1223,224197,1
1224,454047,0
1225,362027,0
1226,264256,1
1227,265861,1
1228,59099,1
1229,54358,0
1230,477121,1
1231,223430,1
1232,411683,0
1233,492310,1
1234,256084,1
1235,21283,1
1236,499213,1
1237,277450,1
1238,595179,0
1239,515088,1
1240,541586,0
1241,276794,1
1242,303495,1
1243,333487,0
1244,17741,1
1245,48796,0
1246,267631,1
1247,261145,1
1248,399987,0
1249,258000,1
1250,101914,1
1251,372982,0
1252,443859,0
1253,222451,1
1254,225987,1
1255,227442,1
1256,550504,0
1257,216537,1
1258,264480,1
1259,254128,1
1260,450057,1
1261,95865,0
1262,229703,1
1263,491826,1
1264,55579,1
1265,260388,1
1266,258150,1
1267,275581,1
1268,215108,1
1269,251378,0
1270,544549,0
1271,365769,1
1272,222494,1
1273,120873,0
1274,18027,1
1275,31400,0
1276,216548,1
1277,228259,1
1278,263861,1
1279,222965,1
1280,107366,0
1281,487225,1
1282,507347,0
1283,94901,0
1284,218998,1
1285,214577,1
1286,260510,1
1287,264407,1
1288,22819,1
1289,535680,1
1290,216412,1
1291,483238,1
1292,21337,1
1293,548371,0
1294,216327,1
1295,276702,1
1296,263525,1
1297,5106,0
1298,52177,1
1299,46298,1
1300,217396,1
1301,443912,0
1302,72513,0
1303,145732,1
1304,49742,0
1305,592626,0
1306,218001,1
1307,277323,1
1308,292,0
1309,203923,0
1310,278317,1
1311,225271,1
1312,278066,1
1313,222195,1
1314,259472,1
1315,537758,0
1316,280167,1
1317,137632,1
1318,259557,1
1319,265241,1
1320,217175,1
1321,536813,1
1322,226064,1
1323,69189,1
1324,265363,1
1325,272215,1
1326,270866,0
1327,322623,0
1328,280025,0
1329,266333,1
1330,21590,1
1331,472592,0
1332,578272,0
1333,492160,1
1334,68224,0
1335,20844,0
1336,221853,1
1337,271679,1
1338,316977,0
1339,271645,1
1340,569194,0
1341,380238,0
1342,265014,1
1343,575477,0
1344,534498,0
1345,552422,1
1346,158173,0
1347,374271,0
1348,307629,0
1349,519046,1
1350,48640,0
1351,321875,0
1352,259333,1
1353,223279,1
1354,259939,1
1355,392283,1
1356,399537,1
1357,248274,1
1358,264868,1
1359,451702,0
1360,350911,0
1361,227093,1
1362,286038,1
1363,532149,0
1364,253593,1
1365,213807,1
1366,274177,1
1367,19776,1
1368,257028,1
1369,229185,1
1370,271907,1
1371,350686,1
1372,18121,1
1373,171035,0
1374,250183,1
1375,298203,1
1376,23581,1
1377,123770,0
1378,227997,1
1379,415252,0
1380,263470,1
1381,303454,1
1382,249636,1
1383,404045,0
1384,264229,1
1385,265419,0
1386,335307,1
1387,304553,1
1388,391899,1
1389,494464,1
1390,222401,1
1391,337630,0
1392,22357,1
1393,190968,1
1394,491274,1
1395,264534,1
1396,256427,1
1397,178380,1
1398,223072,1
1399,351131,1
1400,274502,0
1401,88301,1
1402,273560,1
1403,307663,0
1404,256542,1
1405,374930,0
1406,213983,1
1407,252969,1
1408,217975,1
1409,342082,1
1410,541398,1
1411,211802,1
1412,268231,1
1413,460999,1
1414,273754,0
1415,585754,0
1416,21459,1
1417,212713,1
1418,253967,1
1419,531949,0
1420,258989,1
1421,266239,1
1422,427308,0
1423,122917,0
1424,223382,1
1425,249934,1
1426,468388,0
1427,67321,0
1428,254122,1
1429,261143,1
1430,272350,0
1431,166087,1
1432,264519,1
1433,128916,1
1434,270503,1
1435,106874,1
1436,214185,1
1437,526173,0
1438,593578,0
1439,372569,1
1440,260590,1
1441,20480,1
1442,134763,0
1443,69468,0
1444,540134,0
1445,584018,0
1446,54782,0
1447,348602,1
1448,471851,1
1449,248472,1
1450,488527,0
1451,54092,0
1452,10120,1
1453,132727,1
1454,261000,1
1455,76250,1
1456,259441,1
1457,360790,0
1458,146292,1
1459,270605,1
1460,153373,0
1461,46925,1
1462,481961,0
1463,253075,1
1464,18122,1
1465,214846,1
1466,271309,1
1467,206534,1
1468,536588,0
1469,315322,0
1470,255967,1
1471,265274,1
1472,234556,1
1473,225485,1
1474,491802,1
1475,194312,0
1476,223251,1
1477,123156,0
1478,218531,1
1479,269606,1
1480,76053,1
1481,221787,1
1482,513286,1
1483,486660,1
1484,256107,1
1485,130714,1
1486,335664,0
1487,267296,1
1488,339663,0
1489,619072,0
1490,280128,0
1491,494157,1
1492,257189,1
1493,254966,1
1494,321681,0
1495,96176,0
1496,216863,1
1497,454189,0
1498,296071,0
1499,403796,1
1500,476337,1
1501,520037,1
1502,594299,0
1503,251609,1
1504,249496,1
1505,226658,1
1506,153149,0
1507,22912,1
1508,372609,0
1509,255001,1
1510,363620,1
1511,257617,1
1512,265522,1
1513,543164,0
1514,508664,0
1515,260601,1
1516,263756,1
1517,606906,0
1518,430750,0
1519,307443,0
1520,260112,1
1521,21580,1
1522,439824,1
1523,24160,1
1524,271958,1
1525,274337,1
1526,439271,0
1527,223856,1
1528,53519,1
1529,500436,1
1530,274941,1
1531,249845,1
1532,483000,0
1533,573585,0
1534,494311,1
1535,226046,1
1536,528511,0
1537,22457,1
1538,93223,0
1539,263959,1
1540,492447,1
1541,225398,1
1542,271040,1
1543,392075,1
1544,231698,0
1545,247483,1
1546,256827,1
1547,128342,1
1548,225997,1
1549,284849,0
1550,254356,1
1551,494493,1
1552,166285,1
1553,222856,1
1554,53249,0
1555,491825,1
1556,254772,1
1557,254110,1
1558,266095,1
1559,256374,1
1560,261216,0
1561,275580,1
1562,446941,0
1563,108833,1
1564,223834,1
1565,80534,1
1566,225604,1
1567,274245,1
1568,270268,1
1569,225113,1
1570,207139,0
1571,276354,1
1572,160049,1
1573,20724,1
1574,485062,0
1575,483202,1
1576,255162,1
1577,32316,1
1578,20688,1
1579,263401,1
1580,216598,1
1581,221038,1
1582,172257,1
1583,248436,1
1584,264048,1
1585,214254,1
1586,62880,1
1587,392097,0
1588,260840,1
1589,214535,1
1590,273996,1
1591,277341,1
1592,256373,1
1593,224977,1
1594,276709,1
1595,29870,1
1596,315607,0
1597,273972,1
1598,226013,1
1599,214835,1
1600,29012,1
1601,21251,1
1602,276677,1
1603,263261,1
1604,252723,0
1605,222446,1
1606,217364,1
1607,9302,1
1608,176362,0
1609,235968,0
1610,20246,1
1611,391637,1
1612,137675,1
1613,363960,1
1614,254232,1
1615,15504,1
1616,278357,1
1617,339876,0
1618,211432,0
1619,227598,1
1620,573022,0
1621,19300,1
1622,154777,0
1623,277690,1
1624,85572,1
1625,220764,0
1626,494148,1
1627,512601,0
1628,258166,1
1629,265668,1
1630,207751,0
1631,515319,0
1632,76248,0
1633,23132,1
1634,105888,0
1635,511470,0
1636,381118,0
1637,13334,0
1638,217916,1
1639,47008,1
1640,264658,1
1641,270927,1
1642,222845,1
1643,217568,1
1644,310413,0
1645,272129,1
1646,21573,1
1647,277451,1
1648,307461,0
1649,222261,1
1650,268074,1
1651,216633,1
1652,216953,1
1653,226798,1
1654,16238,1
1655,396706,0
1656,486327,1
1657,518587,0
1658,362284,0
1659,249376,1
1660,152347,0
1661,491259,1
1662,552266,1
1663,233504,1
1664,154547,0
1665,15105,1
1666,221960,1
1667,20662,1
1668,226059,1
1669,259326,1
1670,254843,1
1671,573331,0
1672,275034,1
1673,491746,1
1674,315309,0
1675,249643,1
1676,265470,1
1677,22731,1
1678,222801,1
1679,248912,1
1680,257759,1
1681,249571,1
1682,9107,0
1683,276167,1
1684,593312,0
1685,271135,1
1686,559335,0
1687,265722,1
1688,239557,1
1689,511524,1
1690,211076,1
1691,72281,1
1692,274939,1
1693,223290,1
1694,586499,0
1695,372615,0
1696,20531,1
1697,226088,1
1698,217072,1
1699,130442,1
1700,391884,0
1701,352403,1
1702,264908,1
1703,608502,0
1704,21748,1
1705,260903,1
1706,234493,0
1707,570260,0
1708,261014,1
1709,273581,0
1710,252067,1
1711,276295,1
1712,18220,1
1713,7264,0
1714,252941,1
1715,264574,1
1716,183217,1
1717,272167,1
1718,274907,1
1719,297171,0
1720,278575,0
1721,506079,1
1722,100294,1
1723,276234,1
1724,465553,1
1725,612781,0
1726,261226,0
1727,217747,1
1728,301126,1
1729,322005,1
1730,126425,0
1731,225944,1
1732,248528,1
1733,326940,0
1734,253780,1
1735,494034,1
1736,42294,0
1737,92582,1
1738,254661,1
1739,255163,1
1740,494265,1
1741,466161,0
1742,444246,0
1743,250591,1
1744,264729,1
1745,396456,0
1746,123574,0
1747,361568,0
1748,389338,1
1749,28679,1
1750,84104,1
1751,436511,1
1752,585069,0
1753,218375,1
1754,261065,1
1755,499430,1
1756,198342,0
1757,250865,1
1758,162966,0
1759,246368,1
1760,503833,0
1761,526724,1
1762,605982,0
1763,253692,1
1764,223858,1
1765,394636,1
1766,257507,1
1767,17554,1
1768,1902,1
1769,302099,0
1770,488588,0
1771,541304,0
1772,515686,0
1773,255111,1
1774,264497,1
1775,492786,0
1776,31922,0
1777,277916,1
1778,221627,1
1779,261161,1
1780,260006,1
1781,214822,1
1782,249024,1
1783,359931,1
1784,229466,1
1785,250937,1
1786,69003,0
1787,443950,0
1788,254394,1
1789,214369,1
1790,254847,1
1791,233674,1
1792,217680,1
1793,382274,1
1794,21364,1
1795,347078,0
1796,260863,1
1797,221938,1
1798,316461,0
1799,334013,0
1800,421367,0
1801,2634,0
1802,14699,1
1803,307967,0
1804,71871,1
1805,94437,1
1806,565938,0
1807,225847,1
1808,218032,1
1809,254284,1
1810,245861,0
1811,254833,1
1812,247351,1
1813,413687,0
1814,226,0
1815,212996,0
1816,500009,0
1817,528533,0
1818,187876,1
1819,256117,1
1820,453665,1
1821,21436,1
1822,267312,1
1823,606643,1
1824,372019,0
1825,76992,0
1826,157504,0
1827,307710,0
1828,20701,1
1829,216504,1
1830,175279,1
1831,492196,1
1832,493811,1
1833,386860,1
1834,259185,1
1835,222653,1
1836,339544,0
1837,506726,0
1838,492541,1
1839,162154,0
1840,257455,1
1841,227323,1
1842,512602,0
1843,53874,0
1844,216771,1
1845,256551,1
1846,277953,1
1847,40335,1
1848,67446,0
1849,349224,0
1850,500124,1
1851,581048,0
1852,513332,1
1853,277329,1
1854,263823,1
1855,466186,0
1856,82664,0
1857,210786,1
1858,214327,1
1859,503832,0
1860,272146,1
1861,266366,1
1862,69105,0
1863,170185,0
1864,546023,0
1865,395251,0
1866,22282,1
1867,328042,1
1868,536642,1
1869,333418,1
1870,67367,1
1871,264245,1
1872,15499,1
1873,270372,1
